#id	label	a1	a2
arg399270_arg376774	a1	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes	TV is better because you can just explore the world while sitting on a couch
arg218504_arg399267	a2	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.
arg624272_arg525686	a1	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l
arg624528_arg376788	a1	Because it is a source of entertainment also its help people that cant read :)	BOOKZ SUCK BECAUSE it iz harder To SPELL lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol
arg243908_arg420287	a1	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.	I like tv because you can watch all the porn you want with your family
arg169089_arg479199	a2	tv is better than books because you learn easier by seeing not read	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.
arg585686_arg135741	a2	TV is important for communication. This is to cross the charector limit.	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!
arg246025_arg479199	a2	tv because only tv can bring u live news at books u can't find also it's educational	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.
arg470033_arg169194	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....
arg218504_arg479199	a2	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.
arg246025_arg169194	a1	tv because only tv can bring u live news at books u can't find also it's educational	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....
arg363603_arg135777	a1	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.	can people say some points on TV is better than books because at our school were doing a debate can you please help!!!
arg169194_arg624244	a2	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....	It Improves academic skills of a child .Television has made children enthusiastic and confident. <br/> Children improve their academics and increase their ideas and innovations!!!
arg585674_arg169089	a1	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.	tv is better than books because you learn easier by seeing not read
arg618914_arg624272	a2	Unless the brain is used no human being can understand any medium. Be it TV or books. By watching the television people can create a make believe situation and think. "What if they would go left? They would be SAVED, wouldn't they?" Even viewing tv requires brains. And moreover we can watch television in the dark. But to read a book you need the lights on. Which also wastes electricity.	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.
arg218504_arg135777	a1	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?	can people say some points on TV is better than books because at our school were doing a debate can you please help!!!
arg470033_arg135689	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	you can just sit on the couch with some crisps or a burger or sweets and watch tv when you cant be botherd to to anything else
arg479199_arg376788	a1	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.	BOOKZ SUCK BECAUSE it iz harder To SPELL lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol
arg218504_arg376774	a2	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?	TV is better because you can just explore the world while sitting on a couch
arg135675_arg135777	a1	I think that TV is good because it is faster and some people cant read	can people say some points on TV is better than books because at our school were doing a debate can you please help!!!
arg363603_arg624528	a1	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.	Because it is a source of entertainment also its help people that cant read :)
arg391600_arg585674	a2	TV is WAY better than reading books from the blimem OLDEN DAYS!!!	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg135630_arg399270	a2	I love TV sooooooo much I can watch what ever i want and it is just the best. <br/> with TV you can watch DVDs and play on playstations.	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes
arg376774_arg585674	a2	TV is better because you can just explore the world while sitting on a couch	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg135630_arg363603	a2	I love TV sooooooo much I can watch what ever i want and it is just the best. <br/> with TV you can watch DVDs and play on playstations.	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.
arg169089_arg525686	a1	tv is better than books because you learn easier by seeing not read	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l
arg637551_arg169089	a1	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.	tv is better than books because you learn easier by seeing not read
arg585674_arg136713	a1	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.	GO TV!!!!!! GO TV!!!! <br/> TV will win hopefully LOL <br/> TV is great to watch anything
arg470033_arg624528	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	Because it is a source of entertainment also its help people that cant read :)
arg399267_arg391600	a1	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.	TV is WAY better than reading books from the blimem OLDEN DAYS!!!
arg399268_arg618914	a2	you can get the "Foxtel Go" app on your Ipad so you can watch TV where ever and whenever you want.	Unless the brain is used no human being can understand any medium. Be it TV or books. By watching the television people can create a make believe situation and think. "What if they would go left? They would be SAVED, wouldn't they?" Even viewing tv requires brains. And moreover we can watch television in the dark. But to read a book you need the lights on. Which also wastes electricity.
arg637551_arg391600	a1	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.	TV is WAY better than reading books from the blimem OLDEN DAYS!!!
arg135630_arg135675	a2	I love TV sooooooo much I can watch what ever i want and it is just the best. <br/> with TV you can watch DVDs and play on playstations.	I think that TV is good because it is faster and some people cant read
arg618914_arg585674	a2	Unless the brain is used no human being can understand any medium. Be it TV or books. By watching the television people can create a make believe situation and think. "What if they would go left? They would be SAVED, wouldn't they?" Even viewing tv requires brains. And moreover we can watch television in the dark. But to read a book you need the lights on. Which also wastes electricity.	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg135630_arg470033	a2	I love TV sooooooo much I can watch what ever i want and it is just the best. <br/> with TV you can watch DVDs and play on playstations.	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.
arg169194_arg479199	a2	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.
arg135689_arg479199	a2	you can just sit on the couch with some crisps or a burger or sweets and watch tv when you cant be botherd to to anything else	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.
arg420288_arg399267	a2	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.
arg399270_arg420291	a1	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this
arg169194_arg585676	a2	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....	Television uses electricity and books such as harry potter are made of trees so it causes more damage to the environment.
arg136713_arg399267	a2	GO TV!!!!!! GO TV!!!! <br/> TV will win hopefully LOL <br/> TV is great to watch anything	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.
arg136713_arg624528	a2	GO TV!!!!!! GO TV!!!! <br/> TV will win hopefully LOL <br/> TV is great to watch anything	Because it is a source of entertainment also its help people that cant read :)
arg470033_arg624272	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.
arg561428_arg391600	a1	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!	TV is WAY better than reading books from the blimem OLDEN DAYS!!!
arg420291_arg618914	a2	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this	Unless the brain is used no human being can understand any medium. Be it TV or books. By watching the television people can create a make believe situation and think. "What if they would go left? They would be SAVED, wouldn't they?" Even viewing tv requires brains. And moreover we can watch television in the dark. But to read a book you need the lights on. Which also wastes electricity.
arg135741_arg136713	a1	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!	GO TV!!!!!! GO TV!!!! <br/> TV will win hopefully LOL <br/> TV is great to watch anything
arg624244_arg399268	a1	It Improves academic skills of a child .Television has made children enthusiastic and confident. <br/> Children improve their academics and increase their ideas and innovations!!!	you can get the "Foxtel Go" app on your Ipad so you can watch TV where ever and whenever you want.
arg470033_arg135683	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	I'm not sayin this cuz I love the tube, but you get more imformation than you think in the tube. <br/> EX) News, Baseball, Spongebob, etc.
arg470033_arg136713	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	GO TV!!!!!! GO TV!!!! <br/> TV will win hopefully LOL <br/> TV is great to watch anything
arg135741_arg624272	a2	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.
arg479199_arg391600	a1	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.	TV is WAY better than reading books from the blimem OLDEN DAYS!!!
arg420288_arg640285	a1	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient	i believe books are better(i believe i can fly...) <br/> So true
arg399267_arg135689	a1	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.	you can just sit on the couch with some crisps or a burger or sweets and watch tv when you cant be botherd to to anything else
arg363603_arg169194	a1	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....
arg135741_arg399270	a2	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes
arg243908_arg376788	a1	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.	BOOKZ SUCK BECAUSE it iz harder To SPELL lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol
arg135741_arg169194	a1	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....
arg525686_arg135630	a2	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l	I love TV sooooooo much I can watch what ever i want and it is just the best. <br/> with TV you can watch DVDs and play on playstations.
arg363603_arg391600	a1	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.	TV is WAY better than reading books from the blimem OLDEN DAYS!!!
arg624272_arg376788	a1	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.	BOOKZ SUCK BECAUSE it iz harder To SPELL lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol
arg399270_arg169089	a1	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes	tv is better than books because you learn easier by seeing not read
arg525686_arg243908	a2	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.
arg561428_arg363603	a2	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.
arg135741_arg135689	a1	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!	you can just sit on the couch with some crisps or a burger or sweets and watch tv when you cant be botherd to to anything else
arg525686_arg135675	a2	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l	I think that TV is good because it is faster and some people cant read
arg624244_arg420291	a1	It Improves academic skills of a child .Television has made children enthusiastic and confident. <br/> Children improve their academics and increase their ideas and innovations!!!	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this
arg399267_arg470033	a2	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.
arg399270_arg640285	a1	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes	i believe books are better(i believe i can fly...) <br/> So true
arg135741_arg376788	a1	You can watch TV in one sitting where as a book takes all day to read. So no physical exercise will get done reading books. Exercise shows on TV make you move. SO TV IS WAY BETTER THEN BOOKS!!!!!!!	BOOKZ SUCK BECAUSE it iz harder To SPELL lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol
arg420288_arg585674	a2	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg637551_arg135689	a1	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.	you can just sit on the couch with some crisps or a burger or sweets and watch tv when you cant be botherd to to anything else
arg218504_arg637551	a2	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.
arg399270_arg169194	a1	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....
arg479199_arg135675	a1	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.	I think that TV is good because it is faster and some people cant read
arg561428_arg640285	a1	TV ,,!! because you can get information from different resources in a short time ,,, but Books you must read a lot to get that much of information !!	i believe books are better(i believe i can fly...) <br/> So true
arg640285_arg399268	a2	i believe books are better(i believe i can fly...) <br/> So true	you can get the "Foxtel Go" app on your Ipad so you can watch TV where ever and whenever you want.
arg624528_arg399270	a2	Because it is a source of entertainment also its help people that cant read :)	Without TV actors/actresses wouldn't have jobs. <br/> Without TV you wouldn't know what's happening around the world. I mean the newspapers can't fit all that in. <br/> Books and newspapers can't give you emergency warnings or updates or new flashes
arg640285_arg624244	a2	i believe books are better(i believe i can fly...) <br/> So true	It Improves academic skills of a child .Television has made children enthusiastic and confident. <br/> Children improve their academics and increase their ideas and innovations!!!
arg218504_arg585674	a2	Yes I would say it has you relax in case your tired, but you can read to relax as well. Plus have you ever considered about the commercials and how annoying they are?	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg624272_arg479199	a2	I learned English through TV. <br/> Technically, I learned English through interaction with native speakers, but TV helped a lot more than books.	TV is better than books because the educational programs on TV are much more convenient and easy to understand. It is also easy to use for people who cannot see or hear. Books are also likely to be not updated with latest information about a certain topic while information from TV can be much more accurate and useful.
arg470033_arg169089	a1	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.	tv is better than books because you learn easier by seeing not read
arg135777_arg585674	a2	can people say some points on TV is better than books because at our school were doing a debate can you please help!!!	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg169194_arg585674	a2	nowadayz no one can liv wdout t.v... its common to watch t.v to all... so......... t.v ix beter than bookxx.... evrybdy vot for t.v....	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg376788_arg399268	a2	BOOKZ SUCK BECAUSE it iz harder To SPELL lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol lollollollollollollollollollollollollollollollol	you can get the "Foxtel Go" app on your Ipad so you can watch TV where ever and whenever you want.
arg525686_arg637551	a2	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.
arg624528_arg243908	a2	Because it is a source of entertainment also its help people that cant read :)	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.
arg391600_arg420288	a2	TV is WAY better than reading books from the blimem OLDEN DAYS!!!	tv is far superior due to its wider variety of thing to do and some people say that tv is incontinent but now you can watch tv on a smart phone witch is very convenient
arg624244_arg135777	a1	It Improves academic skills of a child .Television has made children enthusiastic and confident. <br/> Children improve their academics and increase their ideas and innovations!!!	can people say some points on TV is better than books because at our school were doing a debate can you please help!!!
arg243908_arg640285	a1	People who are against tv keep on saying that it causes obesity. <br/> I'm not going to go for a run and bring a book to read on the way. I think it is much easier to exercise watching tv then reading a book. <br/> In gyms people do not have books infront of them, instead they have telvisions. <br/> Studies have shown that telivision is even more stimulating than books.	i believe books are better(i believe i can fly...) <br/> So true
arg420291_arg585686	a2	I like tv tv is cool and tv is great tv is like the baby in my womb it is like the sun in the morning is is like the cool brisk air on your first day of school it is like the day you get diegnosedca with cancer it is like the day when you find out that you are lesbian it is like the day that you realize you just wasted your time reading this	TV is important for communication. This is to cross the charector limit.
arg525686_arg470033	a2	tv is better than book dathu ihfej tijkjdrk xtklp09 guil09 sfjiiytg dh,lut457 p[];o;l	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.
arg399267_arg585674	a2	If you can only understand or speak a specific language but you move to another country then most of the books are not in your language but TV comes in all different languages and you can also hear how the words are pronounced in a different language.	A picture is worth a thousand words. TV lets you see and hear a story, or information. Imagine just reading about the recent disasters in Japan, Alabama and Missouri vs. seeing them and seeing interviews with survivors. Much more powerful and immediate on TV. <br/> Books take too much time. TV gives the info much faster.
arg585686_arg470033	a2	TV is important for communication. This is to cross the charector limit.	I think T.V. is more helpful as the you can watch and listen to something being explained like if we read about budding or spore formation we have to create an image about that in mind, but when we watch the animation of budding then we could understand better. Some people can't even imagine so T.V. is helpful. As concerning the time limit or harm to our eyes, we should watch T.V. in a limit, because the excess of everything is harmful, even reading of books. <br/> Surveys have found that a normal person can remember 10% of what he had read and 50% of what he had listened and watched.
arg637551_arg135777	a1	TV can be better than books because TV can show the characters' faces and the action can be displayed that is hard for one to decipher from a book.	can people say some points on TV is better than books because at our school were doing a debate can you please help!!!
arg363603_arg246025	a1	I think TV is better if you are watching an informational channel and it is better than books because you can switch to different informational channels an search documentaries on different subjects and when you are done learning and ready to relax you can switch to a funny show or what ever you want to watch.	tv because only tv can bring u live news at books u can't find also it's educational
