#id	label	a1	a2
31493_451	a1	I pity those of you on the other side. The annoying load of pop ups and viruses IE has, yet you continue to use it?! <br/> Main reason I love Firefox has to be the tab option. The last time I checked IE requires you to get up a whole new browser in order search two websites at the same time. It's pointlessss. :/ <br/> OH AND. <br/> Firefox saves the website(s) you were last at in case of a restart or something. Yeah, I don't know, it just has so many cool features I don't have time to list them all.	Firefox is wayyyyy better that's all I have to say. <br/> Go figure why
415_33757	a2	Really great arguments why IE is supposed to be a better browser... NOT!	There's no reason at all why anyone could say IE is better. Firefox is proven to be safer, faster, and sleeker. You can customize it to look any way you want, and you can add any functionality you can think of. It even has a more original name!
438_474	a1	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE
403_413	a2	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.	Internet Explorer sucks extreme memory when running multiple tabs, and more than Firefox. And probably more; it could spawn multiple SVCHOST.exe instances and use those as a blind.
43534_472	a1	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly	one feature that closed the deal is TABS... look what IE copied in version 7....
486_477	a2	Easly. <br/> I use Linux, and thanks to god, not existing an IE version to Linux! <br/> Firefox is open, you can do anything with that and no one will process you about that ;) <br/> oh yeah, and it's safe, cute, have addons, easy install, patches realeased in less time, etc, etc...	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?
434_390	a2	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.
33905_438	a2	Hell, I'm using Firefox right now. Plus Firefox makes searching the internet relatively easier than using internet explore.	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.
33905_482	a2	Hell, I'm using Firefox right now. Plus Firefox makes searching the internet relatively easier than using internet explore.	Anyone who says Firefox 2 has major memory leaks obviously hasn't actually used Firefox 2. The only memory issues I've come across is on opening multiple windows (20 or more at once) or when leaving Firefox active for three hours or more at a time (A known issue, which a simple restart will fix). <br/> And arguing for IE7 in favor of Firefox... Weakness. For every feature they added to IE 7 they removed one of the advantages earlier versions had. (Flexible toolbars? Customizable buttons? Who needs em!)
398_471	a1	I can reconfigure Firefox very easily to meet my needs as my life changes. If I need great SEO extensions I can get them. If I need an HTML color picker instead when I get more involved with other elements of site development, FF is easily remodeled to suit my new browsing needs. The breadth and variety of FF add-ons is a critical advantage.	You are asked before anything is installed for the browser. <br/> In IE random toolbars appear from nowhere
486_423	a1	Easly. <br/> I use Linux, and thanks to god, not existing an IE version to Linux! <br/> Firefox is open, you can do anything with that and no one will process you about that ;) <br/> oh yeah, and it's safe, cute, have addons, easy install, patches realeased in less time, etc, etc...	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.
26798_477	a2	the number of reasons on why ff ie are LISTLESS(:	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?
33905_477	a2	Hell, I'm using Firefox right now. Plus Firefox makes searching the internet relatively easier than using internet explore.	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?
26798_434	a2	the number of reasons on why ff ie are LISTLESS(:	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.
451_54401	a2	Firefox is wayyyyy better that's all I have to say. <br/> Go figure why	FireFox Is The Best! I Know Because I Have It! The Only Reason More People Use IE Is Becuse It Is the Default Browser For most Comps. I Bet 90% Of The IE Supporters have only know that single browser.
405_474	a1	I find that whatever works for a person individually, is good. How would I be able to say something is the best, when, it doesn't work on someone elses computer? I vote for Firefox, because in my experience it has worked multiple times better than Internet Explorer. The config isn't too bad, and those of you who know about:config know what I'm talking about. The tabs are great, and has many good extensions. Though not the best, it is definately superior to Internet Explorer. Especially after the laughable 7 update. ;D	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE
438_397	a1	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.	Firefox has nothing to do with apple or Steve Jobs. I'd say you're the fanatical zealot fanboy.
26798_398	a2	the number of reasons on why ff ie are LISTLESS(:	I can reconfigure Firefox very easily to meet my needs as my life changes. If I need great SEO extensions I can get them. If I need an HTML color picker instead when I get more involved with other elements of site development, FF is easily remodeled to suit my new browsing needs. The breadth and variety of FF add-ons is a critical advantage.
43534_26798	a1	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly	the number of reasons on why ff ie are LISTLESS(:
394_482	a2	i love firefox and defended it, but what is odd is that this site is breaking in it.	Anyone who says Firefox 2 has major memory leaks obviously hasn't actually used Firefox 2. The only memory issues I've come across is on opening multiple windows (20 or more at once) or when leaving Firefox active for three hours or more at a time (A known issue, which a simple restart will fix). <br/> And arguing for IE7 in favor of Firefox... Weakness. For every feature they added to IE 7 they removed one of the advantages earlier versions had. (Flexible toolbars? Customizable buttons? Who needs em!)
394_419	a2	i love firefox and defended it, but what is odd is that this site is breaking in it.	Firebug, WebDeveloper, TabMix, FaviconizeTab, GreaseMonkey, IETab (to use when you visit microsot.com). <br/> Just some reason why i prefer Firefox.
43534_423	a1	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.
26798_390	a2	the number of reasons on why ff ie are LISTLESS(:	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.
73058_54401	a1	This is being argued? The only thing IE has going for it is that Windows has it pre-installed, and from what I've heard, they're going to get rid of that too. Everything from speed to add-ons, Firefox wins.	FireFox Is The Best! I Know Because I Have It! The Only Reason More People Use IE Is Becuse It Is the Default Browser For most Comps. I Bet 90% Of The IE Supporters have only know that single browser.
477_474	a1	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE
43534_483	a1	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly	No match. FF is better for my use in every way.
398_397	a1	I can reconfigure Firefox very easily to meet my needs as my life changes. If I need great SEO extensions I can get them. If I need an HTML color picker instead when I get more involved with other elements of site development, FF is easily remodeled to suit my new browsing needs. The breadth and variety of FF add-ons is a critical advantage.	Firefox has nothing to do with apple or Steve Jobs. I'd say you're the fanatical zealot fanboy.
406_394	a1	Amazingly cool skins that let me pimp my browser and a built in spell check along with everything else that IE provides. Can't beat it.	i love firefox and defended it, but what is odd is that this site is breaking in it.
76359_477	a2	Firefox of course. And I like this website but I don't find it very clear. This one is better : theworlddebating.com	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?
423_477	a2	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?
423_458	a2	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.
471_43534	a2	You are asked before anything is installed for the browser. <br/> In IE random toolbars appear from nowhere	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly
33757_434	a1	There's no reason at all why anyone could say IE is better. Firefox is proven to be safer, faster, and sleeker. You can customize it to look any way you want, and you can add any functionality you can think of. It even has a more original name!	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.
434_458	a2	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.
458_403	a1	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.
403_390	a2	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.
486_415	a1	Easly. <br/> I use Linux, and thanks to god, not existing an IE version to Linux! <br/> Firefox is open, you can do anything with that and no one will process you about that ;) <br/> oh yeah, and it's safe, cute, have addons, easy install, patches realeased in less time, etc, etc...	Really great arguments why IE is supposed to be a better browser... NOT!
451_482	a2	Firefox is wayyyyy better that's all I have to say. <br/> Go figure why	Anyone who says Firefox 2 has major memory leaks obviously hasn't actually used Firefox 2. The only memory issues I've come across is on opening multiple windows (20 or more at once) or when leaving Firefox active for three hours or more at a time (A known issue, which a simple restart will fix). <br/> And arguing for IE7 in favor of Firefox... Weakness. For every feature they added to IE 7 they removed one of the advantages earlier versions had. (Flexible toolbars? Customizable buttons? Who needs em!)
73058_390	a2	This is being argued? The only thing IE has going for it is that Windows has it pre-installed, and from what I've heard, they're going to get rid of that too. Everything from speed to add-ons, Firefox wins.	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.
468_33905	a1	Firefox has the user made extensions which cater for the user based community therefore it wins	Hell, I'm using Firefox right now. Plus Firefox makes searching the internet relatively easier than using internet explore.
474_415	a1	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE	Really great arguments why IE is supposed to be a better browser... NOT!
76359_31493	a2	Firefox of course. And I like this website but I don't find it very clear. This one is better : theworlddebating.com	I pity those of you on the other side. The annoying load of pop ups and viruses IE has, yet you continue to use it?! <br/> Main reason I love Firefox has to be the tab option. The last time I checked IE requires you to get up a whole new browser in order search two websites at the same time. It's pointlessss. :/ <br/> OH AND. <br/> Firefox saves the website(s) you were last at in case of a restart or something. Yeah, I don't know, it just has so many cool features I don't have time to list them all.
458_472	a1	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.	one feature that closed the deal is TABS... look what IE copied in version 7....
43534_412	a1	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly	That form of argument degrades this forum, and will cause the arguments to fall to the lowest common denominator. <br/> This word, "indisputable", I do not think it means what you think it does. I dispute your claim from personal experience, if nothing else. That makes it disputable. I think Yahoo! has chat rooms more attuned to your style of debate. Check them out.
415_482	a2	Really great arguments why IE is supposed to be a better browser... NOT!	Anyone who says Firefox 2 has major memory leaks obviously hasn't actually used Firefox 2. The only memory issues I've come across is on opening multiple windows (20 or more at once) or when leaving Firefox active for three hours or more at a time (A known issue, which a simple restart will fix). <br/> And arguing for IE7 in favor of Firefox... Weakness. For every feature they added to IE 7 they removed one of the advantages earlier versions had. (Flexible toolbars? Customizable buttons? Who needs em!)
26798_438	a2	the number of reasons on why ff ie are LISTLESS(:	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.
31493_406	a1	I pity those of you on the other side. The annoying load of pop ups and viruses IE has, yet you continue to use it?! <br/> Main reason I love Firefox has to be the tab option. The last time I checked IE requires you to get up a whole new browser in order search two websites at the same time. It's pointlessss. :/ <br/> OH AND. <br/> Firefox saves the website(s) you were last at in case of a restart or something. Yeah, I don't know, it just has so many cool features I don't have time to list them all.	Amazingly cool skins that let me pimp my browser and a built in spell check along with everything else that IE provides. Can't beat it.
389_398	a2	Firefox is more respectful of W3C internet standards while  soft sucks by trying to force us to use their own standards to keep their monopoly.	I can reconfigure Firefox very easily to meet my needs as my life changes. If I need great SEO extensions I can get them. If I need an HTML color picker instead when I get more involved with other elements of site development, FF is easily remodeled to suit my new browsing needs. The breadth and variety of FF add-ons is a critical advantage.
389_76359	a1	Firefox is more respectful of W3C internet standards while  soft sucks by trying to force us to use their own standards to keep their monopoly.	Firefox of course. And I like this website but I don't find it very clear. This one is better : theworlddebating.com
472_477	a2	one feature that closed the deal is TABS... look what IE copied in version 7....	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?
438_451	a1	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.	Firefox is wayyyyy better that's all I have to say. <br/> Go figure why
398_483	a1	I can reconfigure Firefox very easily to meet my needs as my life changes. If I need great SEO extensions I can get them. If I need an HTML color picker instead when I get more involved with other elements of site development, FF is easily remodeled to suit my new browsing needs. The breadth and variety of FF add-ons is a critical advantage.	No match. FF is better for my use in every way.
403_405	a2	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.	I find that whatever works for a person individually, is good. How would I be able to say something is the best, when, it doesn't work on someone elses computer? I vote for Firefox, because in my experience it has worked multiple times better than Internet Explorer. The config isn't too bad, and those of you who know about:config know what I'm talking about. The tabs are great, and has many good extensions. Though not the best, it is definately superior to Internet Explorer. Especially after the laughable 7 update. ;D
482_76359	a1	Anyone who says Firefox 2 has major memory leaks obviously hasn't actually used Firefox 2. The only memory issues I've come across is on opening multiple windows (20 or more at once) or when leaving Firefox active for three hours or more at a time (A known issue, which a simple restart will fix). <br/> And arguing for IE7 in favor of Firefox... Weakness. For every feature they added to IE 7 they removed one of the advantages earlier versions had. (Flexible toolbars? Customizable buttons? Who needs em!)	Firefox of course. And I like this website but I don't find it very clear. This one is better : theworlddebating.com
474_458	a2	IE sucks and makes development harder, i just can't dig doing separate stylesheets for IE	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.
423_33757	a2	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.	There's no reason at all why anyone could say IE is better. Firefox is proven to be safer, faster, and sleeker. You can customize it to look any way you want, and you can add any functionality you can think of. It even has a more original name!
390_471	a1	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.	You are asked before anything is installed for the browser. <br/> In IE random toolbars appear from nowhere
390_397	a1	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.	Firefox has nothing to do with apple or Steve Jobs. I'd say you're the fanatical zealot fanboy.
472_438	a2	one feature that closed the deal is TABS... look what IE copied in version 7....	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.
43534_403	a1	Mozilla Firefox is better than Internet Explorer because it alerts you that it has blocked pop-ups and automatically updates the older version to the latest version along with a google toolbar and it downloads very quickly	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.
397_31493	a2	Firefox has nothing to do with apple or Steve Jobs. I'd say you're the fanatical zealot fanboy.	I pity those of you on the other side. The annoying load of pop ups and viruses IE has, yet you continue to use it?! <br/> Main reason I love Firefox has to be the tab option. The last time I checked IE requires you to get up a whole new browser in order search two websites at the same time. It's pointlessss. :/ <br/> OH AND. <br/> Firefox saves the website(s) you were last at in case of a restart or something. Yeah, I don't know, it just has so many cool features I don't have time to list them all.
406_412	a1	Amazingly cool skins that let me pimp my browser and a built in spell check along with everything else that IE provides. Can't beat it.	That form of argument degrades this forum, and will cause the arguments to fall to the lowest common denominator. <br/> This word, "indisputable", I do not think it means what you think it does. I dispute your claim from personal experience, if nothing else. That makes it disputable. I think Yahoo! has chat rooms more attuned to your style of debate. Check them out.
472_405	a2	one feature that closed the deal is TABS... look what IE copied in version 7....	I find that whatever works for a person individually, is good. How would I be able to say something is the best, when, it doesn't work on someone elses computer? I vote for Firefox, because in my experience it has worked multiple times better than Internet Explorer. The config isn't too bad, and those of you who know about:config know what I'm talking about. The tabs are great, and has many good extensions. Though not the best, it is definately superior to Internet Explorer. Especially after the laughable 7 update. ;D
73058_472	a1	This is being argued? The only thing IE has going for it is that Windows has it pre-installed, and from what I've heard, they're going to get rid of that too. Everything from speed to add-ons, Firefox wins.	one feature that closed the deal is TABS... look what IE copied in version 7....
412_73058	a2	That form of argument degrades this forum, and will cause the arguments to fall to the lowest common denominator. <br/> This word, "indisputable", I do not think it means what you think it does. I dispute your claim from personal experience, if nothing else. That makes it disputable. I think Yahoo! has chat rooms more attuned to your style of debate. Check them out.	This is being argued? The only thing IE has going for it is that Windows has it pre-installed, and from what I've heard, they're going to get rid of that too. Everything from speed to add-ons, Firefox wins.
26798_33905	a2	the number of reasons on why ff ie are LISTLESS(:	Hell, I'm using Firefox right now. Plus Firefox makes searching the internet relatively easier than using internet explore.
477_54401	a1	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?	FireFox Is The Best! I Know Because I Have It! The Only Reason More People Use IE Is Becuse It Is the Default Browser For most Comps. I Bet 90% Of The IE Supporters have only know that single browser.
458_415	a1	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.	Really great arguments why IE is supposed to be a better browser... NOT!
76359_33757	a2	Firefox of course. And I like this website but I don't find it very clear. This one is better : theworlddebating.com	There's no reason at all why anyone could say IE is better. Firefox is proven to be safer, faster, and sleeker. You can customize it to look any way you want, and you can add any functionality you can think of. It even has a more original name!
468_397	a1	Firefox has the user made extensions which cater for the user based community therefore it wins	Firefox has nothing to do with apple or Steve Jobs. I'd say you're the fanatical zealot fanboy.
33757_394	a1	There's no reason at all why anyone could say IE is better. Firefox is proven to be safer, faster, and sleeker. You can customize it to look any way you want, and you can add any functionality you can think of. It even has a more original name!	i love firefox and defended it, but what is odd is that this site is breaking in it.
413_26798	a1	Internet Explorer sucks extreme memory when running multiple tabs, and more than Firefox. And probably more; it could spawn multiple SVCHOST.exe instances and use those as a blind.	the number of reasons on why ff ie are LISTLESS(:
397_434	a2	Firefox has nothing to do with apple or Steve Jobs. I'd say you're the fanatical zealot fanboy.	Who said anything about FF/mozilla having anything to do with steve jobs/apple? Seperate enititys, not in the least bit attached! <br/> BTW, IE blows when making pages and trying to get things to look right. FF sticks to world wide web consortiums standards much closer than IE ever did or will.
390_469	a1	firefox is much better. <br/> It remembers passwords with greater gusto. <br/> add-ons allow you to personalize your browser in every way. I love - tabs (aging and remembering them when you close the browser, weatherfox, gestures, <br/> there is even a tab that lets you display the page in IE format if something is incompatible (rare, only SAP at work) <br/> and the way you can put the link logos in the tool bar rocks. <br/> much friendlier and a better browser, and not just because i don't want to support MS. Because i don't care about that, a good product is a good product.	Since when is Firefox an Apple fad? There have been more Windows than Mac Firefox downloads since day one. <br/> If you are "original and free minded" then why do you use the browser with a 58.6% market share? How is using the browser everyone else does "original"? <br/> It's not even worth rebutting the second paragraph of your argument, as it doesn't contain a single fact and really isn't even an argument either.
31493_54401	a1	I pity those of you on the other side. The annoying load of pop ups and viruses IE has, yet you continue to use it?! <br/> Main reason I love Firefox has to be the tab option. The last time I checked IE requires you to get up a whole new browser in order search two websites at the same time. It's pointlessss. :/ <br/> OH AND. <br/> Firefox saves the website(s) you were last at in case of a restart or something. Yeah, I don't know, it just has so many cool features I don't have time to list them all.	FireFox Is The Best! I Know Because I Have It! The Only Reason More People Use IE Is Becuse It Is the Default Browser For most Comps. I Bet 90% Of The IE Supporters have only know that single browser.
460_471	a1	Firefox takes the best of all previous browsers and sticks it all in one neat package. Security and extendibility are some of its top features. And those times when FF seems to eat up a lot of memory? That's just the cache so you're able to surf the net even faster. Just lower the cache if you don't want to eat so much memory.	You are asked before anything is installed for the browser. <br/> In IE random toolbars appear from nowhere
468_423	a1	Firefox has the user made extensions which cater for the user based community therefore it wins	The fact that the only reasonable argument IE users have is that they are cooler or get laid more only proves even more that firefox is better.
412_438	a2	That form of argument degrades this forum, and will cause the arguments to fall to the lowest common denominator. <br/> This word, "indisputable", I do not think it means what you think it does. I dispute your claim from personal experience, if nothing else. That makes it disputable. I think Yahoo! has chat rooms more attuned to your style of debate. Check them out.	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.
406_438	a2	Amazingly cool skins that let me pimp my browser and a built in spell check along with everything else that IE provides. Can't beat it.	Honestly, firefox just works better. The tabbed interface, the lack of activeX, RSS support, what's not to love. Internet is trying to still catch up to firefox imho.
26798_482	a2	the number of reasons on why ff ie are LISTLESS(:	Anyone who says Firefox 2 has major memory leaks obviously hasn't actually used Firefox 2. The only memory issues I've come across is on opening multiple windows (20 or more at once) or when leaving Firefox active for three hours or more at a time (A known issue, which a simple restart will fix). <br/> And arguing for IE7 in favor of Firefox... Weakness. For every feature they added to IE 7 they removed one of the advantages earlier versions had. (Flexible toolbars? Customizable buttons? Who needs em!)
33757_483	a1	There's no reason at all why anyone could say IE is better. Firefox is proven to be safer, faster, and sleeker. You can customize it to look any way you want, and you can add any functionality you can think of. It even has a more original name!	No match. FF is better for my use in every way.
483_486	a2	No match. FF is better for my use in every way.	Easly. <br/> I use Linux, and thanks to god, not existing an IE version to Linux! <br/> Firefox is open, you can do anything with that and no one will process you about that ;) <br/> oh yeah, and it's safe, cute, have addons, easy install, patches realeased in less time, etc, etc...
31493_394	a1	I pity those of you on the other side. The annoying load of pop ups and viruses IE has, yet you continue to use it?! <br/> Main reason I love Firefox has to be the tab option. The last time I checked IE requires you to get up a whole new browser in order search two websites at the same time. It's pointlessss. :/ <br/> OH AND. <br/> Firefox saves the website(s) you were last at in case of a restart or something. Yeah, I don't know, it just has so many cool features I don't have time to list them all.	i love firefox and defended it, but what is odd is that this site is breaking in it.
482_403	a1	Anyone who says Firefox 2 has major memory leaks obviously hasn't actually used Firefox 2. The only memory issues I've come across is on opening multiple windows (20 or more at once) or when leaving Firefox active for three hours or more at a time (A known issue, which a simple restart will fix). <br/> And arguing for IE7 in favor of Firefox... Weakness. For every feature they added to IE 7 they removed one of the advantages earlier versions had. (Flexible toolbars? Customizable buttons? Who needs em!)	at least Firefox is not a copycat like internet explorer 7, who copied Firefox on the tabs.
458_26798	a1	Mozilla Firefox can be used for everything! There are also plugins so that you can use the internet explorer engine in the firefox shell. It has many more plugins and the themes are a nice feature. all of the innovations in E 7.0 were in firefox years ago.	the number of reasons on why ff ie are LISTLESS(:
477_389	a1	From a design standpoint, Firefox absolutely wins the Pretty Browser battle. <br/> There is such an array of beautiful skins out there for Firefox, and when you add that to the amount of Toolbar and UI customization that Firefox supports, the 'Fox is the clear-cut winner. <br/> And since I assume most of the people debating the superiority of one browser or another are Intraweb junkies, I know everyone uses their browser quite often. <br/> Who wants to look at an ugly UI like that of every IE (7 is the most criminal of them all)?	Firefox is more respectful of W3C internet standards while  soft sucks by trying to force us to use their own standards to keep their monopoly.
